Id,sex,age_group,status,tenure,total,region,income,purchased,quantity
645,Female,36-45,Active,99.0,1650.0,East,27900.0,1,9
9412,Male,18-25,Active,57.0,1470.0,North,46400.0,1,3
5104,Female,18-25,New,22.0,470.0,North,42200.0,0,4
5461,Female,36-45,Active,0.0,,South,15500.0,0,1
1638,Female,36-45,Active,58.0,1200.0,West,21500.0,0,4
121,Female,18-25,Inactive,116.0,1770.0,South,25300.0,0,6
2982,Male,18-25,Active,81.0,920.0,South,16400.0,1,8
5070,Female,26-35,New,11.0,320.0,North,50600.0,1,2
3075,Female,18-25,New,83.0,1910.0,East,34600.0,0,12
8965,Male,26-35,Active,,2020.0,West,59100.0,0,3
3279,Male,26-35,Inactive,52.0,840.0,East,37100.0,0,4
2136,Female,26-35,New,110.0,1210.0,North,24900.0,1,8
6401,Male,46-55,Active,49.0,830.0,East,23100.0,0,1
4971,Female,36-45,Active,47.0,1290.0,West,31500.0,1,5
6251,Female,18-25,Active,60.0,1160.0,East,36400.0,0,4
135,Female,36-45,Active,81.0,2440.0,South,,1,1
8047,Female,18-25,Inactive,31.0,320.0,South,26300.0,0,2
5325,Male,56+,Inactive,13.0,490.0,East,54000.0,0,2
9680,Male,26-35,Active,,1900.0,North,20100.0,0,8
6215,Male,36-45,Active,117.0,2910.0,East,31200.0,1,10
2560,Male,26-35,Inactive,1.0,20.0,North,30300.0,0,4
63,Female,46-55,New,57.0,1580.0,North,55900.0,0,9
1359,Female,18-25,New,67.0,,East,24400.0,0,5
9602,Male,56+,Active,104.0,3410.0,West,48200.0,1,9
2468,Female,18-25,New,113.0,3400.0,South,37100.0,1,3
680,Male,26-35,Active,70.0,1640.0,South,28700.0,1,3
6856,Male,26-35,New,95.0,,South,36800.0,1,7
742,Male,46-55,Inactive,83.0,1300.0,South,31300.0,0,1
5308,Male,46-55,Active,77.0,1610.0,North,30800.0,1,8
6803,Female,18-25,New,25.0,230.0,,20200.0,0,2
3642,Male,36-45,Inactive,66.0,2110.0,North,56400.0,0,4
445,Male,36-45,New,19.0,320.0,South,29000.0,1,4
8201,Male,46-55,Active,119.0,3590.0,East,30600.0,0,11
3259,Female,18-25,Inactive,105.0,4320.0,South,46300.0,0,10
4664,Male,26-35,New,67.0,900.0,North,18800.0,0,3
1874,Female,18-25,Active,38.0,620.0,South,39900.0,1,5
6423,Female,36-45,Active,73.0,3320.0,West,79400.0,1,5
2597,Male,56+,New,23.0,1270.0,West,85800.0,0,1
1718,Female,36-45,Active,46.0,960.0,West,25900.0,0,5
2913,Female,26-35,New,113.0,2660.0,North,,0,5
2844,Male,26-35,Active,102.0,6870.0,North,98700.0,1,11
4028,Female,36-45,Active,33.0,780.0,North,61300.0,1,4
5489,Male,26-35,Active,11.0,280.0,South,32300.0,1,1
8672,Male,36-45,Active,104.0,2470.0,North,27300.0,1,5
8105,Female,18-25,New,113.0,4480.0,West,61200.0,1,6
2557,Male,18-25,Active,41.0,,North,44900.0,0,4
490,Female,36-45,Active,114.0,2570.0,East,47000.0,1,5
494,Male,26-35,Inactive,59.0,1280.0,West,50700.0,1,9
691,Male,46-55,Inactive,44.0,1060.0,East,44500.0,0,1
3822,Female,46-55,Active,13.0,240.0,North,30300.0,1,1
603,Female,46-55,New,96.0,1910.0,East,49900.0,0,8
1912,Male,46-55,Active,36.0,790.0,East,25900.0,0,1
1015,Male,56+,Inactive,42.0,1770.0,South,,0,4
6211,Male,36-45,Active,19.0,1040.0,South,71100.0,0,2
1994,Male,26-35,New,24.0,190.0,East,16400.0,1,2
6349,Female,56+,New,69.0,940.0,North,25200.0,0,5
3758,Male,26-35,New,92.0,,West,31900.0,0,5
2367,Male,56+,Active,101.0,1510.0,East,39400.0,1,5
5284,Male,46-55,New,106.0,2220.0,South,21700.0,0,4
4371,Male,36-45,New,50.0,1250.0,South,45000.0,0,2
9142,Female,56+,Inactive,66.0,670.0,West,23900.0,0,4
7073,Male,18-25,Active,37.0,800.0,West,37800.0,0,2
1362,Male,26-35,Inactive,7.0,610.0,West,107900.0,0,1
9181,Male,36-45,New,76.0,920.0,North,21200.0,1,7
1527,Male,18-25,Active,45.0,,West,30900.0,0,7
1328,Female,18-25,Active,74.0,2730.0,North,64400.0,0,8
9248,Male,36-45,Active,57.0,4250.0,North,79900.0,1,5
7258,Female,26-35,Active,52.0,1580.0,North,49800.0,1,8
1552,Male,46-55,Active,70.0,1820.0,West,63200.0,0,2
6323,Female,18-25,Active,31.0,980.0,North,54800.0,1,2
9727,Male,36-45,New,57.0,2380.0,South,43200.0,0,7
1338,Female,26-35,Active,10.0,300.0,,35700.0,1,3
3902,Female,36-45,New,20.0,720.0,South,39700.0,0,5
3011,Male,26-35,New,58.0,1550.0,West,27100.0,0,3
5042,Male,46-55,Active,101.0,3380.0,South,46000.0,1,7
8863,Female,56+,Active,71.0,2690.0,East,39500.0,1,7
2251,Female,18-25,Active,58.0,,North,46600.0,1,5
6591,Male,46-55,Active,26.0,480.0,West,20400.0,0,5
5040,Female,46-55,New,114.0,2360.0,West,29000.0,1,2
2347,Female,18-25,Active,56.0,1300.0,South,54100.0,1,8
9320,Male,26-35,New,74.0,2200.0,North,57700.0,1,4
5486,Female,46-55,New,26.0,1810.0,South,77600.0,0,1
2785,Male,36-45,Active,73.0,1500.0,East,,0,7
5695,Female,46-55,Active,60.0,1050.0,North,32600.0,1,4
5120,Female,26-35,New,74.0,3110.0,South,84500.0,0,6
7614,Male,36-45,New,34.0,280.0,,19700.0,1,3
5556,Female,36-45,Active,62.0,1260.0,North,31200.0,1,4
5600,Female,36-45,Inactive,61.0,4150.0,,93800.0,0,5
8814,Female,18-25,New,92.0,2280.0,East,46900.0,1,4
151,Female,26-35,Active,74.0,1040.0,South,24700.0,1,6
2805,Male,36-45,New,33.0,1060.0,South,52800.0,1,4
7218,Female,46-55,Active,113.0,2060.0,West,43100.0,0,8
2087,Male,36-45,Active,,,East,31200.0,1,1
3752,Female,36-45,New,26.0,420.0,West,32300.0,1,1
5613,Male,26-35,Inactive,116.0,1800.0,East,23100.0,0,11
2260,Male,46-55,New,68.0,2800.0,North,43700.0,0,4
4018,Female,26-35,New,16.0,310.0,North,37500.0,1,2
6168,Female,46-55,Active,49.0,3500.0,East,,1,4
6113,Male,46-55,Inactive,8.0,110.0,North,27500.0,0,0
2425,Female,26-35,Active,109.0,3460.0,South,39200.0,1,7
8102,Male,36-45,Active,112.0,2040.0,North,38400.0,0,6
3857,Female,46-55,Active,83.0,3610.0,East,61900.0,1,1
860,Female,26-35,New,44.0,1090.0,West,35100.0,1,6
5368,Female,36-45,Active,87.0,3060.0,East,58400.0,1,6
7655,Male,18-25,Active,96.0,2410.0,South,,1,9
9859,Female,46-55,Active,91.0,2350.0,North,29200.0,0,9
7383,Female,56+,Active,8.0,150.0,South,,0,3
8601,Female,56+,New,83.0,1820.0,East,23000.0,1,9
4740,Female,46-55,Active,2.0,40.0,East,32500.0,1,1
8632,Female,36-45,Active,5.0,200.0,East,42700.0,1,1
4463,Male,36-45,Active,71.0,850.0,North,17800.0,1,10
5529,Female,26-35,New,4.0,80.0,West,28100.0,0,1
1365,Female,36-45,Active,67.0,1450.0,West,39200.0,1,7
1780,Female,56+,Active,87.0,2250.0,South,45800.0,0,8
5922,Male,36-45,Active,19.0,250.0,South,15000.0,0,3
4786,Female,26-35,Active,101.0,1400.0,East,33300.0,1,6
6390,Male,26-35,Inactive,118.0,1320.0,South,27100.0,1,2
1819,Female,18-25,New,92.0,4210.0,East,,1,10
7865,Female,46-55,New,91.0,1960.0,North,46200.0,1,14
4938,Female,18-25,Active,11.0,670.0,West,88700.0,1,1
2705,Female,26-35,Active,10.0,470.0,West,54200.0,1,0
5286,Male,18-25,Active,91.0,,East,33500.0,1,5
176,Male,36-45,Inactive,76.0,610.0,South,19500.0,1,7
9568,Female,18-25,Inactive,106.0,2980.0,West,67400.0,0,10
2094,Male,26-35,Active,2.0,90.0,North,75600.0,1,0
8539,Male,36-45,Active,83.0,2060.0,North,29900.0,1,4
3492,Male,46-55,Active,102.0,4780.0,West,50700.0,1,10
1921,Female,36-45,Active,97.0,1870.0,North,35500.0,1,9
83,Female,18-25,Active,102.0,5860.0,East,76000.0,1,11
817,Female,36-45,Active,27.0,1180.0,South,55900.0,0,5
8639,Female,36-45,New,0.0,0.0,North,25800.0,1,2
7417,Male,18-25,Active,23.0,1160.0,West,51200.0,1,2
4397,Male,36-45,Active,82.0,4200.0,East,52100.0,1,5
6826,Female,36-45,Active,68.0,1970.0,North,57300.0,0,7
5569,Male,26-35,Active,,2240.0,North,39400.0,1,3
284,Male,56+,New,114.0,3290.0,East,32500.0,0,6
4121,Female,26-35,New,,80.0,North,59300.0,1,0
7543,Female,26-35,Active,65.0,420.0,South,15500.0,1,5
610,Male,46-55,Inactive,43.0,1320.0,East,32300.0,0,6
2916,Male,56+,New,104.0,2090.0,West,52900.0,1,6
1814,Male,56+,Active,19.0,480.0,North,48400.0,0,2
1272,Male,26-35,Inactive,48.0,600.0,East,25900.0,1,6
7483,Female,18-25,New,3.0,80.0,South,31200.0,0,0
9635,Female,46-55,Active,26.0,1790.0,East,69700.0,1,2
2995,Female,46-55,Active,108.0,2750.0,East,,1,14
7171,Female,36-45,Active,8.0,320.0,West,72900.0,1,2
6763,Female,26-35,Inactive,74.0,2370.0,East,40400.0,1,7
9399,Female,46-55,Inactive,43.0,2910.0,East,73800.0,0,5
2643,Female,26-35,Active,27.0,830.0,East,54000.0,1,4
7939,Male,26-35,New,92.0,7020.0,North,80300.0,1,8
4509,Female,36-45,Inactive,102.0,3950.0,West,45300.0,1,9
2306,Male,26-35,Active,1.0,60.0,North,57100.0,1,1
6560,Male,18-25,Active,62.0,2010.0,West,,0,3
6316,Female,56+,Active,56.0,1530.0,West,48600.0,0,3
4196,Female,46-55,Active,17.0,460.0,North,28500.0,1,1
5563,Male,36-45,Active,0.0,0.0,North,21100.0,1,2
4841,Female,18-25,Active,2.0,40.0,South,31700.0,1,0
4656,Female,18-25,Active,22.0,810.0,South,65900.0,1,1
8206,Male,26-35,Active,111.0,2560.0,West,46400.0,1,12
4169,Female,36-45,New,97.0,1370.0,North,29900.0,1,10
3850,Male,26-35,Active,77.0,2180.0,East,31000.0,1,7
9887,Female,26-35,New,67.0,690.0,North,18800.0,1,3
8781,Female,36-45,Active,64.0,2120.0,South,40700.0,1,4
5254,Female,26-35,Active,103.0,980.0,West,17500.0,1,7
7950,Female,46-55,Active,109.0,1610.0,West,33800.0,1,9
5534,Male,56+,Active,30.0,580.0,West,34400.0,1,1
2415,Female,36-45,New,90.0,2310.0,West,67800.0,0,6
3555,Male,56+,Active,43.0,1010.0,West,32600.0,0,5
4692,Male,18-25,New,37.0,980.0,North,35300.0,0,2
4499,Female,26-35,Active,84.0,2700.0,North,49300.0,1,4
2196,Female,18-25,Inactive,102.0,2040.0,West,29500.0,0,10
5046,Female,46-55,Inactive,105.0,3070.0,North,38400.0,1,9
2601,Male,36-45,Active,105.0,3020.0,South,36300.0,1,6
1519,Male,26-35,Active,77.0,800.0,North,21100.0,1,8
4765,Male,18-25,Active,38.0,1960.0,North,56300.0,1,1
4315,Male,56+,Active,10.0,,South,55600.0,0,1
3367,Female,26-35,Inactive,64.0,1250.0,West,25700.0,0,7
6120,Male,46-55,Active,114.0,1100.0,East,18500.0,1,7
6640,Male,26-35,Active,46.0,750.0,West,38200.0,0,2
2634,Female,26-35,Active,99.0,3190.0,West,36700.0,1,7
7158,Female,46-55,New,33.0,320.0,East,21400.0,0,4
5634,Male,46-55,Inactive,36.0,1520.0,West,83600.0,0,2
8795,Female,26-35,Active,93.0,,East,49300.0,0,3
8827,Female,36-45,Active,25.0,,East,,0,5
2435,Female,36-45,Active,91.0,,South,41900.0,1,5
8313,Male,36-45,Active,,3500.0,West,59100.0,1,9
9377,Female,26-35,Active,92.0,690.0,West,15000.0,0,12
7024,Female,46-55,Inactive,19.0,390.0,West,25100.0,0,3
9899,Female,18-25,Active,39.0,,West,29000.0,0,6
4521,Male,26-35,New,74.0,3160.0,South,67800.0,1,4
5588,Male,26-35,Inactive,47.0,540.0,North,24900.0,0,2
3546,Female,46-55,Active,74.0,1250.0,East,31200.0,1,3
6019,Female,36-45,Active,17.0,570.0,East,42700.0,0,0
6046,Male,36-45,Active,47.0,1080.0,North,44400.0,0,5
8843,Male,26-35,New,100.0,2410.0,East,24700.0,1,9
5532,Female,56+,New,92.0,3460.0,North,40200.0,0,4
5445,Female,46-55,Active,11.0,370.0,West,47900.0,1,1
518,Female,36-45,Inactive,66.0,2060.0,North,55700.0,0,7
7493,Female,46-55,Active,12.0,520.0,South,53400.0,1,1
8376,Female,36-45,Active,24.0,580.0,West,42800.0,1,5
9120,Female,26-35,Inactive,120.0,5070.0,South,48700.0,1,3
8028,Female,18-25,New,3.0,70.0,East,28400.0,0,1
1416,Female,36-45,Active,87.0,,East,105200.0,1,5
4665,Female,18-25,Active,13.0,100.0,South,17400.0,0,2
4457,Male,26-35,Inactive,54.0,1220.0,South,44100.0,1,8
2762,Female,36-45,Inactive,15.0,320.0,,32600.0,0,4
4856,Female,36-45,Inactive,21.0,720.0,North,36000.0,1,1
128,Male,56+,Active,36.0,1260.0,North,42100.0,1,4
3475,Female,26-35,New,95.0,3730.0,South,83000.0,1,9
8037,Male,36-45,Active,66.0,1260.0,North,28700.0,0,0
4311,Female,18-25,Active,82.0,3190.0,East,40500.0,0,6
2439,Male,36-45,New,89.0,1730.0,South,39600.0,1,6
3766,Female,36-45,Inactive,78.0,1700.0,South,38600.0,0,6
8331,Male,18-25,New,104.0,5130.0,West,54700.0,1,6
9866,Male,26-35,Active,3.0,80.0,South,55000.0,1,3
7681,Female,56+,New,63.0,1520.0,East,37300.0,1,1
7835,Female,36-45,Active,102.0,2480.0,East,42300.0,1,6
9810,Female,26-35,Active,7.0,260.0,South,44500.0,1,3
1474,Female,18-25,New,51.0,1510.0,West,33900.0,1,6
4822,Male,36-45,Active,115.0,2590.0,East,36400.0,1,11
6976,Male,18-25,Active,28.0,1190.0,East,49100.0,1,2
3561,Female,18-25,Active,4.0,80.0,West,38400.0,0,0
3952,Female,46-55,New,89.0,3470.0,North,42000.0,0,4
50,Male,36-45,Active,13.0,560.0,North,74000.0,0,5
5438,Male,26-35,Active,,1420.0,,27000.0,1,7
9937,Male,26-35,Active,25.0,400.0,South,41600.0,0,2
888,Male,46-55,Active,91.0,3590.0,North,50700.0,1,6
2617,Male,36-45,Active,64.0,950.0,South,25800.0,1,9
517,Male,18-25,New,82.0,3000.0,North,38300.0,1,9
3169,Male,26-35,New,31.0,660.0,North,28200.0,0,6
2950,Female,46-55,Inactive,3.0,250.0,West,98700.0,1,3
1425,Male,18-25,Active,,550.0,North,40100.0,0,2
140,Male,18-25,Active,42.0,1640.0,East,51700.0,1,4
1925,Male,18-25,Active,95.0,1900.0,South,39700.0,1,9
2379,Male,46-55,Active,67.0,1400.0,West,38200.0,1,7
3198,Male,46-55,New,8.0,370.0,South,56500.0,0,2
5132,Male,18-25,Inactive,5.0,100.0,West,36500.0,0,0
113,Male,26-35,Active,58.0,1490.0,North,43300.0,0,2
4560,Female,26-35,Active,100.0,2880.0,North,,1,4
4596,Female,36-45,Active,31.0,,North,41000.0,0,5
7361,Female,56+,Active,59.0,1340.0,South,30600.0,1,10
3251,Female,46-55,Active,120.0,5680.0,West,57500.0,1,8
4691,Female,46-55,Active,40.0,1360.0,West,86200.0,1,4
7469,Female,46-55,Active,39.0,1380.0,North,37200.0,0,5
8763,Male,36-45,Active,57.0,2380.0,West,42900.0,1,4
4547,Female,26-35,New,70.0,,,105900.0,1,5
6876,Female,18-25,Active,14.0,,North,48900.0,1,2
3278,Female,56+,Active,61.0,1010.0,North,28400.0,0,4
7970,Male,18-25,New,85.0,3860.0,North,50700.0,1,4
6651,Female,26-35,Active,81.0,1980.0,,36000.0,1,6
4069,Female,36-45,New,102.0,3670.0,East,46200.0,0,9
4409,Female,26-35,Inactive,119.0,1700.0,South,,0,6
6205,Male,36-45,Inactive,47.0,530.0,North,27600.0,1,11
8626,Male,26-35,New,67.0,1540.0,East,48200.0,1,3
8638,Male,46-55,New,50.0,1280.0,South,31600.0,1,3
3223,Female,36-45,New,9.0,280.0,South,,1,0
8737,Female,26-35,Active,102.0,2260.0,South,23900.0,1,3
452,Female,46-55,Active,75.0,2300.0,West,33300.0,1,4
3732,Female,26-35,New,34.0,1770.0,North,60300.0,1,2
8991,Female,36-45,Active,99.0,2160.0,East,47000.0,1,7
4987,Female,46-55,Active,6.0,210.0,North,38100.0,1,2
3664,Female,26-35,Active,110.0,1600.0,East,37800.0,1,8
2764,Male,36-45,Active,108.0,5450.0,West,51400.0,0,10
659,Female,26-35,New,,1420.0,West,26700.0,1,14
7742,Female,36-45,Active,17.0,770.0,North,75800.0,1,0
7740,Male,36-45,Active,44.0,1300.0,North,,1,1
4621,Male,36-45,Active,,0.0,East,60900.0,0,1
1000,Male,46-55,Active,43.0,1420.0,South,37800.0,0,5
390,Female,18-25,Active,22.0,1130.0,East,67900.0,0,2
3408,Male,36-45,Active,4.0,130.0,South,41600.0,1,0
1477,Male,18-25,Active,111.0,2460.0,East,32700.0,0,10
2241,Male,36-45,Active,49.0,1360.0,North,32200.0,1,3
2387,Female,18-25,Active,108.0,3140.0,West,44000.0,1,10
9177,Female,36-45,New,58.0,1150.0,South,20300.0,1,9
993,Female,36-45,New,2.0,40.0,South,25100.0,1,1
4998,Female,18-25,Active,99.0,1320.0,West,17700.0,0,11
3923,Male,26-35,Active,59.0,6390.0,West,123700.0,1,2
2973,Male,46-55,Active,107.0,2800.0,North,35300.0,1,5
3387,Female,26-35,Active,36.0,410.0,South,22100.0,0,2
7951,Female,56+,Active,77.0,3900.0,East,,0,6
7022,Female,18-25,Inactive,90.0,1180.0,North,19000.0,1,4
4770,Female,26-35,New,118.0,1860.0,South,18200.0,0,8
1294,Male,36-45,New,116.0,1640.0,South,35500.0,1,11
1825,Female,36-45,New,44.0,1560.0,North,48900.0,0,3
2874,Male,46-55,Inactive,41.0,1180.0,South,47600.0,0,2
4174,Male,36-45,New,,450.0,South,31900.0,0,6
2536,Female,56+,Active,114.0,3220.0,West,31900.0,0,10
9170,Male,26-35,Inactive,38.0,940.0,North,36700.0,0,2
1908,Male,46-55,Active,105.0,3980.0,North,42400.0,1,5
43,Female,36-45,Inactive,79.0,3370.0,West,64000.0,0,8
9531,Female,26-35,Inactive,65.0,3500.0,North,86600.0,1,6
369,Male,26-35,Inactive,107.0,1990.0,South,25200.0,1,11
1152,Female,18-25,Inactive,88.0,1240.0,West,25100.0,1,14
7818,Female,26-35,New,64.0,2170.0,North,40400.0,1,9
6415,Female,36-45,Active,55.0,4410.0,South,128400.0,1,4
5964,Male,56+,New,31.0,1690.0,East,61500.0,1,4
6844,Male,36-45,Inactive,46.0,1340.0,East,35900.0,0,4
7589,Female,36-45,Active,69.0,1260.0,South,33300.0,1,5
4161,Female,26-35,Active,58.0,2520.0,West,62800.0,1,4
4288,Male,18-25,Active,70.0,1680.0,East,54300.0,0,8
7841,Female,18-25,Active,74.0,950.0,,15000.0,1,3
6773,Female,56+,Active,19.0,600.0,South,33000.0,1,5
175,Male,18-25,Active,50.0,830.0,West,38200.0,1,3
1904,Male,26-35,Inactive,102.0,1350.0,North,34700.0,1,11
1100,Male,26-35,Active,55.0,1010.0,West,27000.0,1,2
8182,Female,26-35,New,87.0,3080.0,North,38200.0,1,5
3409,Female,18-25,Active,91.0,1290.0,,22500.0,1,7
1539,Female,46-55,New,7.0,140.0,,40300.0,0,0
2293,Female,26-35,New,51.0,1730.0,East,85300.0,1,8
9428,Male,36-45,Inactive,96.0,4090.0,North,88200.0,1,7
1364,Male,26-35,Active,33.0,380.0,West,27300.0,1,1
9179,Female,36-45,Inactive,10.0,330.0,North,38200.0,0,2
6686,Male,46-55,Active,5.0,120.0,North,32800.0,1,1
5261,Female,26-35,New,,250.0,West,51200.0,1,1
6875,Male,36-45,Active,30.0,380.0,,23100.0,0,3
8349,Male,18-25,Active,46.0,1490.0,East,46000.0,0,4
681,Male,26-35,Active,44.0,940.0,North,26900.0,0,9
9353,Male,36-45,Active,57.0,1700.0,West,35500.0,1,5
7712,Female,26-35,Active,14.0,470.0,East,58500.0,1,1
3665,Male,46-55,New,96.0,1520.0,East,35500.0,1,13
1662,Female,26-35,Inactive,58.0,1600.0,West,32100.0,0,6
509,Female,18-25,Inactive,96.0,3550.0,West,47100.0,1,5
167,Female,46-55,New,61.0,1700.0,West,30900.0,1,3
5498,Male,26-35,Inactive,102.0,2510.0,East,40700.0,1,14
8335,Male,26-35,Active,60.0,1140.0,East,34200.0,1,6
1007,Female,46-55,Active,48.0,1000.0,West,42900.0,1,6
8388,Female,26-35,Active,104.0,1890.0,North,26200.0,1,10
1915,Male,56+,New,120.0,2790.0,West,,0,6
3495,Male,36-45,New,6.0,180.0,North,33700.0,1,0
9673,Female,46-55,Inactive,45.0,2820.0,South,66800.0,0,1
9896,Female,46-55,Active,28.0,620.0,West,31500.0,1,1
6502,Male,18-25,Active,66.0,2220.0,East,42800.0,0,5
4991,Male,46-55,Inactive,13.0,480.0,West,37600.0,0,5
2537,Female,26-35,Active,38.0,490.0,South,22900.0,1,1
1105,Male,46-55,Active,53.0,970.0,North,37200.0,0,6
3876,Male,26-35,Inactive,92.0,1160.0,North,17400.0,0,10
7587,Male,46-55,New,5.0,160.0,South,36100.0,0,1
1753,Female,36-45,Inactive,80.0,1650.0,East,26600.0,0,5
5311,Male,36-45,Inactive,42.0,1320.0,,,0,3
5953,Female,36-45,Active,46.0,1060.0,South,34000.0,1,2
7033,Male,36-45,Active,21.0,1140.0,East,82600.0,0,0
2917,Male,26-35,Inactive,81.0,5000.0,West,66800.0,1,4
8386,Male,26-35,Active,54.0,960.0,West,46000.0,1,3
5755,Male,26-35,Active,94.0,1300.0,South,,1,10
153,Male,18-25,Inactive,106.0,2180.0,West,25900.0,0,4
7754,Female,26-35,New,42.0,930.0,West,25700.0,1,3
5680,Male,36-45,Active,88.0,2860.0,South,40200.0,1,9
3908,Female,26-35,Inactive,24.0,830.0,,43700.0,1,1
9173,Male,26-35,Active,69.0,1850.0,West,34400.0,0,7
2553,Female,36-45,Active,80.0,1490.0,East,20600.0,0,4
2774,Male,18-25,New,91.0,2740.0,North,,1,7
6153,Male,26-35,Active,22.0,490.0,North,33600.0,1,4
3552,Female,46-55,Inactive,108.0,5360.0,South,54800.0,0,10
3723,Female,36-45,Active,2.0,100.0,North,62400.0,1,2
6699,Female,46-55,Active,92.0,3320.0,West,47600.0,1,10
521,Female,46-55,Inactive,113.0,3300.0,North,32700.0,0,9
8101,Male,26-35,Active,29.0,1560.0,South,61500.0,1,4
4539,Male,56+,Active,10.0,320.0,North,41400.0,0,0
6837,Male,26-35,Active,0.0,0.0,East,55100.0,0,1
1823,Female,46-55,New,29.0,1100.0,South,39200.0,0,5
4087,Female,18-25,Active,92.0,3650.0,West,70000.0,1,5
6203,Female,26-35,Active,52.0,,South,85700.0,1,3
8780,Male,26-35,Active,62.0,1860.0,South,37900.0,1,6
9857,Female,36-45,Inactive,56.0,1340.0,North,36100.0,0,6
9637,Female,36-45,Active,64.0,2230.0,North,41300.0,1,4
310,Male,18-25,New,15.0,360.0,West,40500.0,1,1
7785,Male,26-35,Active,4.0,80.0,West,48300.0,1,0
8088,Male,46-55,Active,59.0,1240.0,West,28200.0,1,9
7377,Male,56+,Active,82.0,940.0,East,26800.0,1,8
3600,Male,36-45,Active,68.0,1270.0,East,20200.0,1,3
3623,Female,46-55,Active,9.0,120.0,North,34900.0,0,0
3812,Male,36-45,Active,20.0,440.0,South,24800.0,0,2
6006,Female,56+,New,83.0,1020.0,North,15000.0,1,4
3451,Female,26-35,Active,27.0,640.0,South,29600.0,1,2
4592,Female,56+,New,7.0,250.0,North,37500.0,1,2
206,Male,36-45,Active,79.0,1590.0,North,20600.0,1,10
9880,Male,36-45,New,66.0,2370.0,West,42800.0,0,6
1136,Male,56+,Active,112.0,4920.0,South,48900.0,0,5
9422,Male,46-55,Active,100.0,2360.0,North,29700.0,0,4
2750,Male,26-35,New,27.0,280.0,West,18600.0,1,3
3614,Female,36-45,Inactive,114.0,6670.0,South,69400.0,1,15
306,Female,36-45,Active,4.0,80.0,East,37700.0,1,0
1850,Female,18-25,Active,83.0,2000.0,North,45000.0,1,1
6503,Female,18-25,Active,77.0,,South,28300.0,1,17
1989,Female,56+,Active,112.0,5820.0,West,65200.0,1,8
3241,Female,18-25,Inactive,72.0,2210.0,West,35000.0,1,11
2799,Female,36-45,New,7.0,360.0,,56000.0,1,2
4516,Male,36-45,Active,74.0,3640.0,East,62200.0,0,2
5631,Male,36-45,New,23.0,,West,64000.0,1,1
9841,Female,26-35,New,12.0,390.0,South,36800.0,0,2
3110,Female,18-25,New,62.0,2590.0,South,48500.0,1,3
4940,Male,18-25,Active,64.0,,North,20300.0,1,3
4060,Female,18-25,Inactive,39.0,470.0,North,23200.0,0,4
1988,Female,18-25,New,41.0,920.0,West,35100.0,1,2
8978,Female,46-55,New,46.0,1790.0,West,56100.0,1,6
8912,Female,26-35,New,14.0,500.0,South,48400.0,1,0
6671,Male,56+,Active,115.0,3220.0,East,44400.0,0,11
384,Female,46-55,Inactive,14.0,600.0,West,,0,2
5635,Male,36-45,Active,113.0,3200.0,West,42500.0,1,9
4308,Male,56+,Inactive,13.0,400.0,South,40800.0,0,2
3389,Male,26-35,Active,82.0,1530.0,South,48300.0,1,4
3157,Male,26-35,New,114.0,1140.0,East,18400.0,1,4
3338,Female,46-55,New,93.0,3270.0,East,36600.0,1,5
2728,Male,36-45,Inactive,81.0,1590.0,West,36200.0,1,9
6389,Female,36-45,Active,98.0,3320.0,South,38500.0,1,7
6334,Female,46-55,Inactive,32.0,490.0,East,30400.0,0,2
8722,Female,46-55,New,103.0,960.0,South,16000.0,1,4
8338,Male,36-45,Active,3.0,60.0,North,,1,2
6504,Female,36-45,New,47.0,1450.0,West,60700.0,1,5
3833,Male,26-35,New,106.0,3340.0,East,32900.0,1,4
8743,Male,26-35,New,7.0,,South,,0,2
4777,Male,46-55,New,73.0,1870.0,West,31800.0,0,4
4277,Male,36-45,Inactive,29.0,1060.0,South,,0,0
254,Male,26-35,New,31.0,2070.0,North,84100.0,1,9
6227,Female,56+,Inactive,44.0,1620.0,North,,0,2
9630,Female,46-55,Inactive,97.0,2020.0,North,42600.0,1,11
9310,Female,36-45,New,62.0,3390.0,West,,1,2
279,Female,18-25,New,112.0,3670.0,South,62100.0,1,14
3253,Male,26-35,New,119.0,7510.0,East,77600.0,1,7
2481,Female,46-55,Inactive,0.0,0.0,South,22900.0,0,0
290,Male,18-25,Active,102.0,1980.0,South,24600.0,1,2
8034,Male,46-55,Inactive,117.0,,East,24800.0,0,5
3076,Female,46-55,Inactive,43.0,1060.0,,30900.0,1,6
8761,Female,36-45,Active,79.0,3710.0,North,48800.0,1,6
7662,Female,18-25,Active,116.0,1100.0,,17700.0,1,9
6460,Female,26-35,Active,6.0,120.0,South,47400.0,0,0
5090,Male,36-45,Active,77.0,2900.0,South,53700.0,1,3
7476,Female,36-45,Active,89.0,4260.0,South,62100.0,1,11
9757,Female,18-25,Active,40.0,430.0,South,,0,3
8438,Female,46-55,New,111.0,4440.0,South,53500.0,1,14
8995,Male,26-35,New,88.0,1130.0,East,29300.0,0,3
6176,Female,36-45,New,117.0,4860.0,South,46500.0,1,8
7820,Female,26-35,Active,70.0,3210.0,East,82300.0,0,3
271,Male,36-45,Active,112.0,2380.0,North,47800.0,1,9
6010,Female,36-45,Active,118.0,2400.0,West,20600.0,0,8
4571,Male,56+,Active,43.0,940.0,East,41000.0,0,2
